Salary
600000
500000
400000
800000
400000
300000
600000
432000
900000
240000
600000
700000
300000
372000
500000
800000
200000
2200000
144000
500000
400000
700000
1400000
400000
708000
300000
400000
204000
500000
600000
372000
288000
288000
700000
400000
228000
324000
432000
100000
400000
1000000
400000
200000
400000
300000
800000
576000
200000
200000
400000
600000
600000
192000
1500000
900000
636000
700000
624000
96000
700000
1000000
200000
300000
156000
500000
312000
200000
348000
228000
108000
200000
312000
348000
400000
108000
1000000
200000
500000
240000
100000
1000000
324000
264000
312000
800000
300000
300000
300000
300000
400000
200000
684000
180000
132000
276000
400000
300000
300000
252000
600000
372000
192000
500000
300000
300000
324000
600000
312000
588000
120000
500000
216000
576000
384000
216000
336000
400000
600000
600000
1000000
228000
204000
312000
120000
600000
200000
228000
100000
200000
144000
300000
180000
500000
576000
1000000
204000
228000
500000
400000
144000
400000
480000
564000
900000
252000
300000
500000
500000
400000
800000
800000
972000
100000
300000
660000
300000
200000
960000
624000
1000000
300000
1600000
700000
276000
600000
288000
1032000
1500000
1000000
800000
1200000
800000
1300000
1100000
432000
1300000
900000
1800000
1100000
500000
1800000
1100000
588000
1400000
900000
700000
500000
700000
804000
600000
400000
852000
264000
1500000
500000
700000
240000
300000
900000
1000000
900000
324000
700000
1100000
1056000
816000
540000
800000
500000
348000
600000
300000
168000
500000
700000
400000
600000
600000
700000
500000
156000
180000
204000
300000
252000
300000
420000
200000
200000
288000
300000
1000000
400000
500000
240000
108000
400000
700000
456000
500000
324000
100000
700000
200000
204000
700000
1500000
1400000
1300000
800000
700000
1300000
1600000
700000
2100000
516000
900000
500000
420000
1056000
1900000
2100000
3300000
3000000
264000
144000
228000
216000
200000
240000
2300000
1700000
100000
100000
1800000
400000
600000
108000
2100000
624000
300000
252000
900000
1500000
800000
100000
200000
312000
300000
348000
500000
180000
84000
204000
400000
500000
200000
200000
300000
500000
300000
700000
576000
700000
132000
252000
500000
300000
300000
384000
100000
300000
384000
252000
600000
408000
132000
300000
252000
1140000
540000
400000
500000
444000
500000
264000
192000
800000
456000
1400000
276000
216000
312000
288000
444000
200000
400000
288000
900000
800000
400000
1300000
624000
528000
492000
156000
600000
72000
24000
264000
48000
400000
500000
828000
400000
156000
504000
168000
100000
800000
300000
400000
1200000
120000
800000
500000
432000
500000
288000
444000
420000
228000
336000
372000
180000
100000
300000
228000
180000
120000
168000
168000
528000
372000
120000
360000
900000
24000
216000
300000
180000
672000
600000
360000
900000
120000
500000
800000
300000
200000
600000
144000
120000
324000
480000
300000
600000
204000
60000
300000
348000
204000
36000
132000
312000
365376
180000
900000
200000
1000000
400000
3300000
400000
600000
72000
1400000
100000
120000
200000
100000
396000
300000
300000
400000
180000
408000
200000
552000
312000
1068000
700000
408000
108000
400000
500000
1100000
324000
500000
408000
300000
624000
500000
120000
1100000
300000
600000
348000
216000
600000
300000
96000
288000
300000
1900000
1000000
300000
240000
1100000
1000000
600000
800000
300000
400000
168000
1000000
252000
500000
168000
500000
768000
204000
300000
144000
600000
400000
200000
744000
800000
600000
300000
500000
720000
192000
500000
372000
384000
288000
192000
400000
660000
84000
700000
700000
204000
48000
500000
1300000
228000
144000
336000
400000
192000
700000
300000
420000
216000
300000
500000
400000
228000
384000
456000
900000
204000
400000
108000
1700000
1400000
600000
100000
1000000
600000
400000
1164000
2000000
400000
300000
900000
1500000
396000
1000000
240000
700000
700000
120000
468000
504000
672000
500000
400000
300000
500000
800000
72000
744000
360000
700000
360000
348000
252000
1200000
576000
276000
1300000
500000
300000
1000000
528000
348000
1188000
200000
276000
200000
200000
192000
60000
300000
180000
300000
400000
500000
216000
240000
800000
588000
468000
288000
432000
228000
288000
240000
1500000
348000
1300000
264000
3100000
192000
168000
288000
216000
312000
480000
200000
60000
96000
72000
900000
564000
300000
120000
200000
144000
648000
200000
500000
120000
264000
480000
300000
264000
144000
216000
708000
300000
336000
516000
300000
408000
700000
200000
400000
300000
817344
384000
780000
420000
600000
192000
500000
500000
180000
200000
900000
500000
348000
500000
588000
700000
1500000
108000
240000
120000
300000
400000
600000
500000
400000
700000
200000
168000
500000
840000
400000
900000
336000
936000
600000
400000
144000
156000
300000
300000
84000
360000
288000
216000
984000
300000
600000
156000
180000
408000
400000
21120
1700000
516000
1300000
500000
192000
500000
468000
200000
528000
500000
1400000
900000
324000
456000
500000
600000
500000
348000
360000
800000
72000
444000
300000
288000
264000
800000
100000
600000
108000
800000
600000
1200000
300000
264000
144000
216000
540000
312000
312000
200000
60000
100000
300000
156000
300000
600000
700000
240000
144000
1900000
400000
312000
156000
1000000
144000
600000
132000
108000
312000
800000
500000
588000
216000
1000000
432000
120000
420000
228000
200000
500000
180000
2000000
216000
800000
300000
800000
72000
24000
900000
864000
432000
800000
400000
792000
336000
500000
600000
300000
400000
200000
288000
240000
500000
700000
200000
348000
420000
400000
144000
528000
1200000
900000
60000
200000
96000
300000
500000
600000
72000
900000
800000
408000
600000
384000
200000
84000
400000
804000
300000
564000
400000
300000
324000
96000
800000
100000
240000
264000
300000
216000
400000
192000
1008000
400000
480000
504000
156000
600000
1100000
400000
516000
400000
432000
100000
564000
348000
100000
300000
120000
300000
288000
288000
408000
300000
100000
500000
500000
840000
400000
900000
120000
300000
800000
636000
900000
276000
700000
400000
300000
192000
600000
200000
564000
500000
168000
216000
228000
168000
120000
228000
700000
744000
36000
300000
384000
700000
504000
600000
800000
1000000
132000
492000
984000
400000
180000
120000
600000
420000
24000
300000
300000
500000
4800000
180000
300000
228000
300000
180000
900000
400000
144000
288000
900000
372000
700000
200000
500000
400000
400000
400000
180000
912000
300000
252000
700000
324000
600000
500000
576000
100000
408000
500000
324000
700000
144000
504000
216000
264000
216000
948000
1068000
252000
1500000
1188000
60000
300000
1000000
800000
60000
500000
200000
360000
300000
228000
400000
400000
700000
456000
108000
900000
500000
360000
228000
180000
108000
400000
336000
400000
2000000
400000
432000
400000
400000
216000
204000
200000
600000
600000
400000
180000
700000
348000
444000
444000
400000
1700000
300000
500000
700000
600000
288000
396000
2600000
500000
192000
1032000
432000
400000
400000
108000
200000
336000
1000000
408000
144000
108000
600000
348000
600000
468000
14784
600000
468000
360000
780000
2000000
400000
1500000
900000
1200000
400000
2400000
300000
400000
276000
500000
300000
400000
72000
300000
200000
500000
600000
1400000
612000
336000
336000
180000
600000
240000
400000
588000
600000
252000
276000
228000
300000
72000
100000
200000
372000
396000
400000
60000
216000
396000
936000
300000
300000
60000
500000
600000
500000
156000
276000
300000
288000
144000
252000
204000
200000
500000
400000
432000
600000
396000
500000
180000
24000
900000
720000
200000
1100000
900000
2500000
120000
1000000
1000000
600000
600000
324000
216000
720000
700000
400000
400000
360000
600000
700000
348000
120000
180000
500000
1300000
360000
400000
500000
600000
552000
300000
120000
372000
372000
600000
132000
300000
200000
100000
300000
144000
600000
792000
588000
720000
400000
144000
288000
240000
192000
348000
324000
72000
500000
312000
600000
500000
624000
84000
168000
456000
300000
144000
216000
300000
144000
600000
912000
500000
60000
900000
1100000
360000
400000
1500000
400000
24000
900000
132000
72000
768000
200000
204000
1000000
2021184
156000
1000000
300000
120000
828000
444000
500000
400000
696000
400000
348000
660000
400000
456000
360000
264000
600000
552000
108000
1200000
468000
300000
324000
204000
600000
200000
600000
12000
500000
552000
204000
312000
700000
300000
300000
200000
300000
132000
432000
700000
700000
600000
252000
600000
900000
912000
660000
600000
1000000
1056000
216000
1000000
600000
700000
144000
408000
1152000
468000
1188000
500000
132000
120000
72000
444000
720000
312000
900000
600000
492000
400000
500000
700000
300000
3000000
132000
384000
800000
168000
1000000
600000
228000
1104000
400000
684000
800000
700000
400000
348000
2200000
800000
912000
500000
500000
900000
1200000
1500000
1100000
468000
1600000
1000000
800000
400000
1100000
300000
516000
300000
1400000
720000
400000
996000
1300000
300000
800000
348000
400000
600000
1000000
3300000
1100000
800000
500000
300000
900000
500000
500000
168000
120000
60000
300000
300000
216000
444000
216000
240000
144000
300000
192000
180000
168000
168000
48000
180000
100000
300000
1000000
120000
180000
180000
108000
132000
400000
400000
1000000
400000
400000
700000
252000
288000
1013760
500000
800000
456000
900000
400000
288000
1000000
900000
372000
900000
300000
240000
300000
276000
300000
1700000
300000
708000
348000
1300000
800000
540000
2000000
900000
312000
700000
800000
2200000
600000
1044000
100000
348000
336000
200000
300000
400000
228000
800000
672000
1200000
1000000
200000
396000
500000
800000
500000
360000
900000
480000
300000
800000
700000
600000
324000
300000
156000
312000
240000
180000
800000
200000
1100000
456000
200000
360000
768000
600000
120000
348000
288000
300000
300000
500000
400000
4300000
700000
500000
1000000
700000
500000
700000
300000
120000
324000
100000
200000
200000
700000
1500000
500000
200000
816000
456000
96000
200000
400000
200000
300000
5000000
400000
500000
72000
288000
600000
200000
120000
600000
141504
200000
60000
204000
1400000
300000
288000
408000
228000
400000
216000
276000
120000
180000
780000
216000
132000
168000
132000
700000
1188000
336000
600000
300000
400000
400000
180000
744000
400000
312000
336000
400000
500000
600000
216000
200000
372000
400000
700000
300000
552000
180000
900000
800000
252000
348000
168000
180000
396000
200000
228000
228000
200000
400000
312000
300000
216000
120000
120000
400000
180000
200000
264000
360000
300000
200000
240000
700000
72000
200000
400000
400000
228000
252000
700000
300000
200000
600000
200000
228000
200000
200000
300000
200000
400000
216000
252000
200000
240000
552000
636000
336000
2500000
120000
300000
72000
192000
200000
200000
336000
252000
192000
540000
100000
96000
200000
324000
400000
408000
96000
200000
228000
144000
456000
200000
180000
200000
156000
200000
300000
204000
300000
180000
240000
200000
168000
500000
276000
200000
400000
500000
700000
252000
96000
420000
600000
100000
240000
300000
72000
300000
1044000
168000
180000
180000
1188000
120000
300000
108000
396000
84000
400000
400000
200000
396000
480000
200000
200000
120000
156000
228000
336000
120000
400000
168000
200000
228000
500000
204000
100000
252000
228000
120000
144000
200000
180000
216000
500000
60000
180000
300000
200000
400000
264000
300000
300000
200000
144000
96000
1000000
200000
200000
144000
500000
200000
500000
240000
744000
300000
100000
900000
492000
200000
156000
300000
400000
156000
500000
264000
180000
600000
100000
700000
400000
240000
900000
348000
264000
400000
700000
1400000
228000
300000
400000
600000
1200000
348000
1800000
900000
1000000
800000
700000
500000
700000
1300000
192000
2800000
800000
240000
1000000
768000
264000
600000
500000
600000
672000
2800000
300000
1600000
900000
168000
1600000
1000000
360000
500000
480000
400000
348000
1700000
1600000
300000
1000000
240000
1700000
300000
1200000
600000
800000
1900000
228000
2200000
500000
2600000
800000
1000000
400000
1200000
800000
500000
700000
400000
800000
500000
300000
100000
500000
600000
96000
700000
